"ID";"Nimi";"Kokoelma";"Yleislaji";"Tyyppi";"Muistiinpanija";"Vuosi";"Sivu";"Tahtilaji";"Sävellaji";"Pitäjä";"Kylä";"Maakunta";"Lääni";"Sanat";"Kirjahuomiot";"Kommentit";"Samanlaisuus";"Intervalli";"Melodian suunta"
"kjs_0249";"Hoppavalssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Pekka Lamberg/A. O. Väisänen";"1926";"125";"2/4";"";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+7+2+1+2-2-1+1+2-3-9+7+2+1+2-2-1+1+2-2+0+4-2-2-1+0+3-2-1-2+2+1-1+0-2-7+9-9+10+0+4-2-2-1+0+3-2-1-2+2+1-1+0-2-7+9-9";"uuuudduudduuuudduudrudddruddduudrddudurudddruddduudrddud"
"kjs_0250";"Melkutus";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"125";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+4+1-1+3-3+3-5+3-1+3+0-7+4+1-1+3-3+3-5+3-1+1+2+2+0-2+2+0+0-2+0+0+2+0-2+2+0+0-2+0+0";"uududududurduududududuuurdurrdrrurdurrdrr"
"kjs_0251";"Piilokisa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"125";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 144, äänitteet: ph. 133 b";"";"";"+0+0+3-1+1+2-2-3+3-1-2+3+2-2-5+4+1-1+1+2+0-5+3-1+0+1+2+2+0-2+0+2+0-2+2+0+0-9+7-7+4-2+2+3-3+1-3+3-1+0+1+2+0-5+3-1+3-3+3-5+3-1-2+2+3+0+2+0-9+7+2+0-9+7";"rruduuddudduudduuduurdudruuurdrurdurrdududuudududruurdududududduururduurdu"
"kjs_0252";"Kiperä";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"126";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+7-3+1-3+0+0+3+4-4+0+2-3-4+4+0+3-3+1-3+0+0+0+0+0+0+0+7-4+0+2-3+0+0-4+0+4+0+0+3-3+0+1-3+0+0+0+0+0+0+0+7-4+0+2-3+0+0-4+0+5+2-2-1";"ududrruudruddurududrrrrrrrudrudrrdrurrudrudrrrrrrrudrudrrdruudd"
"kjs_0253";"Kiperä";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"127";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152-160, äänitteet: ph. 130 b";"";"";"+7-3+1-3+0+0+0+5+2";"ududrrruu"
"kjs_0254";"""Letshka""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"127";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 160, äänitteet: ph. 129 c";"";"";"-2+4+0-4+4+0+0+1+2+0-7+4+0-4+4+0+0+1+2+0-2+2-2-1+3-7+5+0+0+4+0+0-5+1+0+2+0-5+0+5+0-2-1-2+0-2+2+2+1+0+4-2+0+0-5+0+0+5-2+0-1-2+0-2+2+2+1+0+4-2+0+0-5+0+0+5-2+0-1-2-2+2-2";"durdurruurdurdurruurduddudurrurrdururdrurdddrduuurudrrdrrudrddrduuurudrrdrrudrdddud"
"kjs_0255";"""Let´ska""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"128";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+2+2+0-4+4+1+2+0-3-4+2+2+0-4+4+1+2+0-3-4+5+4+0-2+0+0+0-3-4+5+4+0-2+0+0+0-3-4";"uurduuurdduurduuurdduurdrrrdduurdrrrdd"
"kjs_0256";"Hoilola";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"128";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 144, äänitteet: ph. 130 c";"";"";"+5-5+0+3-1+0-4+4+1+2+0+0+0+0-5+2+1-1+0-4+4+1+2+0+0+0+0-5+2+1-1+0-4+4+1+2+0+0+0+0+2-5+1+2-3+1-3+3+0+2+0+0+0+0+2-5+1+2-3+1-3+3+0+2+0+0";"udrudrduuurrrrduudrduuurrrrduudrduuurrrruduududururrrruduududururr"
"kjs_0257";"Hoilola";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Pekka Lamberg/A. O. Väisänen";"1926";"128";"2/4";"";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0-2-3+3-1-9+0+7+2-2+2+1+4-2+0+0+0-2-3+3-1-9+0+7+2-2+2+1+4-2+0-5+3+2+0-2+0-1-9+0+7+2-2+2+1+2+0+0-5+3+2+0-2+0-1-9+0+7+2-2+2+1+2+0+0";"rdduddruuduuudrrrdduddruuduuudrduurdrddruuduuurrduurdrddruuduuurr"
"kjs_0258";"Piilotanssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"129";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 160, äänitteet: ph. 129 d";"";"";"+5-1-4+0+4+1-1-4+0+0+5-1-4+0+4+1-1-4+0+0+9+0+0-4+2+0+0-3+1+0+2-3-4+0+0+0+9+0+0-4+2+0+0-3+1+0+2-3-4+0+0+4+1-1-4";"uddruuddrruddruuddrrurrdurrduruddrrrurrdurrduruddrruudd"
"kjs_0259";"Melkutus";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"129";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152-160, äänitteet: ph. 129 e";"";"";"+5+2-3+3-3+1+2-3+1-1+1+2-3+3-3+1+2-3+3-3+0+3+2-2-3+3+2+0-4+2-3-2+5+2-2-3+3+2+0-4+2-3-2+5+5-7+2-3+3-3+1+2-3+1-1+0+1+2-3+1-1+0+1+2-3+3-3+1+2-3+3-3+1+2-3-2+5+2-4+2-3-2+5+0+2+0-4+2-3-2+5+2-4+2-3-2+5+0+2+0-4+2-3-2";"uududuududuududuududruudduurdudduudduurdudduudududuududruududruududuududuudduududdururdudduududdururdudd"
"kjs_0260";"Nyyhkytys";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"130";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152-160, äänitteet: ph. 131 a";"";"";"+0-3+3+0-3-2+2+1+2-2-1+0+3+0-3+3+0-3-2+2+1+2-2-1+0+1+0+4-2+0-3-2+3+2-2-1+0-4+5+0+4-2+0-3-2+3+2-2-1+0-4";"rdurdduuuddrurdurdduuuddrurudrdduuddrdurudrdduuddrd"
"kjs_0261";"""Vikker´tanssi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"130";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0+2-5+5-2-2-1+0+1-1+1+2+0+2-5+5-2-2-1+0+1-1+1-1+1-3+2+1-3-2+4+1-1+1-3+2+1-3-2+0";"rududddruduurududddrudududuudduududuuddr"
"kjs_0262";"Viipurilaista";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Pekka Lamberg/A. O. Väisänen";"1926";"130";"2/4";"";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"-3+1+2-3+1+2-3-9+9+1-3+2+1-3+2+1-1-9+7+5-3+1+2-3+1+2-3-9+9+1-3+2+1-3+2+1-1-2+3+4-2-3-9+9+1-3+2+1-3+0-7+0+10+4-2-3-9+9+1-3+2+1-3+0-7+0";"duuduudduuduuduudduuduuduudduuduuduudduuddduuduudrdruuddduuduudrdr"
"kjs_0263";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"131";"3/4, 2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152, äänitteet: ph. 131 d";"";"";"+0-3+1+0-1+3-5+3+2+0-3+1+0-1+3-5+3+2+0-3+1+0+0-1-2+2+1+0+2-3-4+0+4-2+3-1-2+2+1+0+2-3-4+0+0";"rdurduduurdurduduurdurrdduuruddrududduuruddrr"
"kjs_0264";"Lippa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Pekka Lamberg/A. O. Väisänen";"1926";"131";"3/4, 2/4";"";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+4-4+4+1-1-2-2-1+3-3+3+2-2-2-1+1+0+4-4+4+1-1-2-2-1+3-3+3+2-2-2-1+1+0+0+2+2-4-1-7+0+7+3-2-1-7+8-8+7+1+0+2+2-4-1-7+0+7+3-2-1-7+8-8";"uduudddduduuddduruduudddduduudddurruudddruuddduduuruudddruudddud"
"kjs_0265";"";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"/K. Collan";"1854";"131";"2/4";"";"Kesälahti";"Humuvaara";"Pohjois-Karjala";"Oulun lääni";"";", soitin: Jouhikko";"";"";"+2+2-4+2+0+2+1-3+2+0-4+2+2-2-2+0+0+0+2+2-4+2+0+2+1-3+2+0-4+2+2-2-2+0+0+7-2-1-4+2+0+2+1-3+2+0-4+2+0-3+1+0+0+7-2-1-4+2+0+2+1-3+2+0-4+2+0-3+1+0+0";"uuduruudurduuddrrruuduruudurduuddrruddduruudurdurdurruddduruudurdurdurr"
"kjs_0266";"";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"/K. Collan";"1854";"132";"2/4";"";"Kesälahti";"Humuvaara";"Pohjois-Karjala";"Oulun lääni";"";", soitin: Jouhikko";"";"";"+1-1-2+2+3-5+0+3-1-4+4+1-1-2+2+3-5+0+3-1-4+5-3+0+2+1+2-3+0+3-2-3+0+2+1+2-3+0";"udduudrudduudduudruddudruuudruddruuudr"
"kjs_0267";"Tolppatanssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"132";"2/4";"";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 51 a";"";"";"+0+4+0+1-1-4+0+7+0+0-2+0+2+0-7+0+4+0+1-1-4+0+7+0+0-2+0+2+0+0-5-2+5+0-1-4+4+0+1-1-2-2+0+5+0+0+0-5+0+5+0-1+0-2-2+0";"ruruddrurrdrurdruruddrurrdrurrddurddurudddrurrrdrurdrddr"
"kjs_0268";"Hyppyvalssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"132";"2/4";"";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 51 c";"";"";"-5+5-5+0+4+1+0+0+0-5+0+4+0+3+0+0+0-3+0+0+1-5+0+5-1-4+2+2+0-4+0+4+0+1+0+0+0-5+0+4+0+3+0+0+0-3+0+0+1-3-2+4+0-4+0+4+0-4+0+4+0+1+0+0+0-5+0+5+0+0+2+0+0+0-3+0+0+0-4+0+4+0-4+0+4+0-4+0+4+0+1+0+0+0-5+0+4+0+1+0+2+0-3+0+0+0-4+0+4+0-4+0+4+0+1+0+0+0-5+0+4+0-4+0+4+0-4+0+4-4+4+1+0-1-2+5+0+0+0-5+0+2+0-2-2+4+0-4+0+4+0-4+0+4+1-1+1+0+0-1-4+0";"dudruurrrdrururrrdrrudrudduurdrururrrdrururrrdrruddurdrurdrururrrdrurrurrrdrrrdrurdrurdrururrrdrurururdrrrdrurdrururrrdrurdrurdruduurddurrrdrurddurdrurdruudurrddr"
"kjs_0269";"Vanha valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"133";"3/8";"";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 51 b";"";"";"+2+0+0+0-3+0+0+1-1-2-2+4+3+0+0-3+0+0+1-1-2-2+0+4+0-4+4+0+1-1-2-2+0+4+0-4+4+0+1-1-2-2";"urrrdrruddduurrdrrudddrurdurudddrurduruddd"
"kjs_0270";"Konevitsan kirkonkellojen soitto";"Kantele- ja jouhikkosävelmät";"Improvisaatioita";"Kirkonkellojen sävelmiä";"Antti Halonen/A. O. Väisänen";"1918";"135";"2/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella";"";"";"-7+3-3+3+4-7+3-3+3+4-4-3+3+4-4-3+3+4-7+3-3+3+4-5+3-3+3+2-5+3-3+3+2-2-3+3+2-2-3+3+2-5+3-3+3+2-7+3-3+3+4-7+3-3+3+4-4-3+3+4-4-3+3+4-7+3-3+3+4-5+3-3+3+2-5+3-3+3+2-2-3+3+2-2-3+3+2-5+3-3+3";"duduududuudduudduududuududuududuudduudduududuududuududuudduudduududuududuududuudduudduududu"
"kjs_0271";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"4-iskuiset säkeet";"Antti Halonen/A. O. Väisänen";"1918";"135";"2/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, kadenssi: Perussävelen täys- tai puolikadenssi";"";"";"-2-2+4-5+5-7+0+3+4-2-2+4-5+5-7+0+2+5-2-3+5-7+0+2+5-4+2-3+5-7+7";"ddududruuddududruuddudruudududu"
"kjs_0272";"""Paholaisen marssi""";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"4-iskuiset säkeet";"J. Laitila/A. O. Väisänen";"1926";"136";"2/4";"";"Helsinki";"";"Uusimaa";"Etelä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, kadenssi: Myös teräsävelen täyskadenssi";"";"";"+0-2-2+0-1+0+1+4+0+0+0-2-2+0-1+0+1+4+0-2+0+0+2+0+0-4+4+0-2+0+0+2+0+0-4+4+0-7+2+1+2+2-2-2-3+2+1-1-2+0+0+2+1+2+2-2-2-3+2+1-1-2+0";"rddrdruurrrddrdruurdrrurrdurdrrurrdurduuuuddduuddrruuuuddduuddr"
"kjs_0273";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"4-iskuiset säkeet";"Antti Halonen/A. O. Väisänen";"1918";"136";"2/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, kadenssi: Myös teräsävelen täyskadenssi";"";"";"-5+3-2-1-2+2+1-1+3-2+4+0+0-5+3-2-1-2+2+5-5+3-2+4+0+0-5+1+2+2-5-2+2+5-5+3-3+5+0+0-5+1+2+2-5-2+2+5-5+3-3+5+0";"duddduududurrduddduududurrduuudduududurrduuudduududur"
"kjs_0274";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"4-iskuiset säkeet";"Antti Halonen/A. O. Väisänen";"1918";"136";"2/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"""Tie sinä hyvä tila, Kaarina kulta!"" ""Tien minä hyvän tilan kauniille poijalle.""";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, kadenssi: Myös teräsävelen täyskadenssi";"";"";"-5+1+2-2-1-2+7-5+1+4+0+0-5+1+2-2-1-2+7-5+1+4+0-2+2-5+3-2-1-2+7-5+1+4+0-2+2-5+3-2-1-2+7-5+1+4+0";"duuddduduurrduuddduduurdududdduduurdududdduduur"
"kjs_0275";"""Hyvä ilta, minun kyyhkysein""";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"4-iskuiset säkeet";"Antti Halonen/A. O. Väisänen";"1918";"136";"3/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella";"";"";"+2+1-1+1+2+2-2+2-5+1+2+0+2+0+0-4+2+2-4+2+2-7+0+2+5-5-2+7+0+0-4+2+2-4+2+2-7+0+2+5-5-2+7+0";"uuduuududuururrduuduudruuddurrduuduudruuddur"
"kjs_0276";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"5-iskuiset säkeet";"J. Laitila/A. O. Väisänen";"1926";"137";"2/4/+ 3/4";"";"Helsinki";"";"Uusimaa";"Etelä-Suomen lääni";"Kettu itki poikiansa kiven piällä kyykyllänsä, kahen kaupungin välillä, kahen kirkon kuuluvilla.";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella";"";"";"+2+1+2+2-4-1+0+1+2-2+0-1+0+5+0-7+2+1+2+2-4-1+0+1+2-2+0-1+0+5+0";"uuuuddruudrdrurduuuuddruudrdrur"
"kjs_0277";"Venäläisen itku";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"säkeiden pituus vaihtelee";"Antti Halonen/A. O. Väisänen";"1918";"137";"2/4, 3/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella";"";"";"+2+2-2-5+3+4+0+0-4+2+2-2-5+3+4+0+0-2+0+2-7+3+0+4+0-2+0+2-7+3+0+4+0-4+4-2+2-5-2+7+0-4+4-2+2-5-2+7+0-4-1-2+7+0+0+0-4-1-2+7+0+0+0";"uudduurrduudduurrdrudururdrudururdududdurdududdurdddurrrdddurrr"
"kjs_0278";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"säkeiden pituus vaihtelee";"Antti Halonen/A. O. Väisänen";"1918";"137";"2/4";"";"Lapinlahti";"Akkala";"Pohjois-Savo";"Itä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella";"";"";"+1+2+2+0-5+0+1+2+2-2+2-5-2+7-5+1+2+2+0-5+0+1+2+2-2+2-5-2+7+0+0-2+2-2+2-5-2+7+0+0-2+2-2+2-5-2+7-5+5-7+5-2+4-7+2+0+5-7+5-2+4-7+2+0+5-5-2+5-2+4-7+2+0+5-5-2+5-2+4-7+2+0+5-5-2+7";"uuurdruuududduduuurdruuududdurrdududdurrdududdududududurudududuruddududuruddududuruddu"
"kjs_0279";"Lampaan ravia";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"J. Laitila/A. O. Väisänen";"1926";"138";"2/4";"";"Helsinki";"";"Uusimaa";"Etelä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella, kadenssi: ei muista sävelmää tarkoin";"";"";"-2-2-1+5-2-5+2+5-2-2-1+5-2-5+2+5-2-2-1+5-7";"dddudduudddudduudddud"
"kjs_0280";"Satavuotinen sakka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"J. Laitila/A. O. Väisänen";"1926";"138";"3/4";"";"Helsinki";"";"Uusimaa";"Etelä-Suomen lääni";"";"soittotapa: Yhdysasentoinen, soitin: 5-kielisellä kanteleella";"";"";"+2+1+0-1+1-3+0+2+1+2+2+0-2+2+0-7+2+1+0-1+1-3+0+2+1+2+2+0-2+2+0-4+0+0-1+1-1+5-4+0+0+2-3+0+1+0+0+2-3+0+1+0-1+3+0-2+0-1+0+5-4+0+0+2-3+0+1+0+0+2-3+0+1+0-1+3+0-2+0-1+0+5";"uurdudruuuurdurduurdudruuuurdurdrrdududrrudrurrudrurdurdrdrudrrudrurrudrurdurdrdru"
